,True_Age_Label,Model1_Predictions,Model2_Predictions,Model3_Predictions,Model4_Predictions
1658,18.75,20.268240571022034,24.539609253406525,7.727481424808502,26.31095051765442
1659,43.75,44.210994243621826,42.9449588060379,44.00211572647095,33.06251764297485
1660,11.25,12.012024968862534,8.308452367782593,6.63696750998497,29.609686136245728
1661,30.0,32.09269344806671,31.843796372413635,28.645139932632446,29.71322536468506
1662,55.00000000000001,44.175004959106445,40.67055284976959,38.115814328193665,33.81238579750061
1663,45.0,54.32067513465881,44.3011611700058,41.35120213031769,41.34463369846344
1664,27.500000000000004,27.248361706733704,25.158578157424927,27.99307107925415,31.351837515830994
1665,22.5,31.6214919090271,23.105153441429138,19.74315047264099,35.96495985984802
1666,41.25,37.99300491809845,42.251843214035034,41.78154170513153,42.811235785484314
1667,36.25,37.96694278717041,31.13158941268921,40.650674700737,35.85983216762543
1668,40.0,40.06156921386719,41.85153543949127,40.33047556877136,43.85716915130615
1669,50.0,45.989611744880676,36.973509192466736,45.52515149116516,46.41721248626709
1670,42.5,42.25753843784332,41.756272315979004,41.99051558971405,44.53202486038208
1671,52.5,53.54386568069458,56.277453899383545,51.26587748527527,65.74554443359375
1672,75.0,63.93674612045288,76.26175880432129,76.06537342071533,64.07738327980042
1673,93.75,92.50432848930359,80.36714196205139,94.15403008460999,84.32864546775818
1674,25.0,27.13949978351593,29.732614755630493,31.462466716766357,25.484496355056763
1675,22.5,32.93118476867676,16.60708487033844,19.330361485481262,12.476837635040283
1676,28.749999999999996,25.612470507621765,35.31697392463684,30.242884159088135,32.54222571849823
1677,18.75,18.119807541370392,23.809289932250977,17.268483340740204,26.613810658454895
1678,30.0,29.920002818107605,26.452791690826416,29.61740791797638,45.16255557537079
1679,16.25,25.593990087509155,14.988869428634644,29.94331419467926,27.74588167667389
1680,71.25,72.79108166694641,70.77157497406006,73.68342280387878,72.6845383644104
1681,25.0,26.169827580451965,20.267847180366516,60.76399087905884,29.670214653015137
1682,27.500000000000004,27.596166729927063,31.793755292892456,40.051740407943726,42.74926483631134
1683,20.0,55.16231656074524,20.088347792625427,20.01810371875763,28.234538435935974
1684,18.75,24.022194743156433,22.180330753326416,16.06270968914032,20.330913364887238
1685,20.0,20.466281473636627,25.84342360496521,19.094718992710114,24.909089505672455
1686,10.0,13.40673416852951,9.751112014055252,4.881342500448227,7.043703645467758
1687,20.0,22.176910936832428,24.461375176906586,31.131699681282043,26.21878683567047
1688,37.5,39.18435275554657,27.6472270488739,37.79078423976898,36.813703179359436
1689,67.5,66.92883372306824,67.4687385559082,57.92938470840454,44.32535171508789
1690,48.75,50.77354311943054,49.15316104888916,51.227909326553345,48.118722438812256
1691,48.75,50.77354311943054,49.15316104888916,51.227909326553345,48.118722438812256
1692,48.75,50.77354311943054,49.15316104888916,51.227909326553345,48.118722438812256
1693,75.0,80.28527498245239,73.56466054916382,78.21242809295654,54.93861436843872
1694,15.0,19.58540230989456,21.183158457279205,10.14646291732788,14.179624617099762
1695,78.75,75.90446472167969,53.82766127586365,88.00936341285706,71.30423188209534
1696,47.5,46.46778106689453,47.83499538898468,43.75937879085541,46.84900641441345
1697,30.0,35.498809814453125,32.282015681266785,31.565964221954346,18.796156346797943
1698,40.0,38.555991649627686,38.43919336795807,36.35298311710358,41.906219720840454
1699,47.5,30.66745698451996,45.795974135398865,54.019659757614136,34.11521315574646
1700,43.75,41.45776033401489,43.504562973976135,42.428258061409,45.42931318283081
1701,25.0,26.63491666316986,50.23872256278992,23.703473806381226,30.881527066230774
1702,86.25,89.60731625556946,81.41987919807434,48.05527627468109,70.37136554718018
1703,45.0,44.41635608673096,45.47126591205597,44.38667893409729,42.49621033668518
1704,70.0,72.46432900428772,71.29387855529785,70.46692371368408,72.36831784248352
1705,48.75,52.08653211593628,48.01535606384277,44.93435025215149,45.02768814563751
1706,50.0,48.09768795967102,47.54286706447601,43.51969361305237,52.31846570968628
1707,23.75,26.893514394760132,27.337172627449036,34.0653121471405,26.962795853614807
1708,20.0,32.42015838623047,20.7932710647583,13.006305694580078,16.39946550130844
1709,90.0,91.68533086776733,82.6370894908905,69.57775950431824,90.48442244529724
1710,30.0,31.65663182735443,32.71642625331879,33.017897605895996,25.69473683834076
1711,60.0,54.62698936462402,39.6314799785614,36.93521320819855,39.95581269264221
1712,65.0,59.00542140007019,63.564085960388184,66.13834500312805,70.18355131149292
1713,53.75,47.29287624359131,54.979413747787476,52.833378314971924,51.120615005493164
1714,95.0,93.78260374069214,92.97307133674622,92.59077906608582,66.84412956237793
1715,42.5,39.637014269828796,43.6512291431427,44.01181638240814,45.29792666435242
1716,17.5,23.812633752822876,30.871084332466125,13.282021880149841,21.387529373168945
1717,71.25,72.00931310653687,66.50313138961792,79.03490662574768,74.46404099464417
1718,30.0,29.933586716651917,31.14837408065796,28.43349277973175,19.4198876619339
1719,47.5,45.97553610801697,47.38541543483734,47.49453365802765,37.75874972343445
1720,47.5,45.97553610801697,47.38541543483734,47.49453365802765,37.75874972343445
1721,66.25,61.50025725364685,64.47939872741699,61.637288331985474,55.54513931274414
1722,56.25,54.55408692359924,57.79919624328613,57.02022314071655,61.33861541748047
1723,50.0,46.55179977416992,49.18853044509888,45.465704798698425,46.1916983127594
1724,42.5,38.77498805522919,39.4228994846344,44.9899286031723,51.55646800994873
1725,43.75,42.74005591869354,39.36661779880524,43.824440240859985,42.04792380332947
1726,26.25,29.988592863082886,26.75868272781372,24.24127459526062,29.481065273284912
1727,37.5,36.16773188114166,35.368356108665466,40.83817005157471,40.430280566215515
1728,16.25,15.647341310977936,18.989485502243042,22.432175278663635,22.79561161994934
1729,27.500000000000004,28.622499108314514,28.041541576385498,21.264652907848358,29.984426498413086
1730,66.25,67.58925318717957,62.36328482627869,65.5352234840393,72.55880832672119
1731,66.25,67.58925318717957,62.36328482627869,65.5352234840393,72.55880832672119
1732,66.25,67.58925318717957,62.36328482627869,65.5352234840393,72.55880832672119
1733,38.75,40.27627110481262,39.98415768146515,43.04361045360565,46.35456204414368
1734,97.5,64.4819974899292,95.56294679641724,97.77594208717346,80.3272545337677
1735,86.25,81.49321675300598,76.01304650306702,87.02982068061829,65.06192088127136
1736,20.0,16.92337840795517,17.637409269809723,12.690581381320953,25.5190908908844
1737,37.5,36.041730642318726,38.78769278526306,37.30055391788483,31.988823413848877
1738,65.0,61.780160665512085,48.966363072395325,64.22250866889954,67.92552471160889
1739,67.5,72.33885526657104,50.263434648513794,74.26917552947998,62.374669313430786
1740,8.75,10.65743938088417,10.90967133641243,29.86515462398529,6.557673215866089
1741,20.0,36.04726493358612,19.268953800201416,24.95550364255905,15.782323479652405
1742,6.25,8.67384746670723,6.619513034820557,6.726956367492676,7.288193702697754
1743,20.0,18.316185474395752,23.869936168193817,19.918645918369293,16.991040110588074
1744,36.25,36.61496043205261,35.99901497364044,34.81443524360657,44.44049894809723
1745,20.0,17.864778637886047,19.81419026851654,26.64618194103241,10.61682254076004
1746,75.0,72.15949892997742,70.9454596042633,69.89396810531616,78.16099524497986
1747,8.75,8.662355691194534,7.694147527217865,7.726576179265976,1.213215384632349
1748,30.0,31.60443902015686,34.630194306373596,28.331249952316284,28.292977809906006
1749,56.25,52.955323457717896,56.14393353462219,54.55474257469177,39.73609209060669
1750,12.5,11.49006262421608,21.403561532497406,8.32558497786522,6.8334318697452545
1751,81.25,82.66858458518982,73.03188443183899,85.92619895935059,67.6229178905487
1752,22.5,22.62219339609146,31.327950954437256,25.111815333366394,28.1912624835968
1753,60.0,47.139766812324524,59.19070243835449,37.805140018463135,30.859792232513428
1754,83.75,85.92590093612671,81.80813193321228,91.29400253295898,83.60011577606201
1755,83.75,85.92590093612671,81.80813193321228,91.29400253295898,83.60011577606201
1756,83.75,85.92590093612671,81.80813193321228,91.29400253295898,83.60011577606201
1757,28.749999999999996,31.201499700546265,30.522102117538452,23.718862235546112,31.320148706436157
1758,66.25,81.77554607391357,61.65977120399475,62.366312742233276,73.21029901504517
1759,28.749999999999996,29.537898302078247,28.117313981056213,32.19584822654724,28.98116409778595
1760,41.25,39.31295573711395,41.8346643447876,39.97208774089813,43.6032772064209
1761,62.5,64.19400572776794,68.83084774017334,57.9997181892395,75.96834897994995
1762,45.0,44.26720142364502,44.65366005897522,39.187124371528625,45.61682343482971
1763,27.500000000000004,31.312617659568787,30.294832587242126,28.859853744506836,39.2428994178772
1764,51.24999999999999,49.06546175479889,55.83602786064148,51.99781060218811,46.82656228542328
1765,67.5,66.66901111602783,66.78146123886108,57.84963369369507,39.53288495540619
1766,37.5,44.168588519096375,40.304261445999146,42.39996373653412,41.67388379573822
1767,25.0,28.834497928619385,22.879326343536377,28.95919680595398,32.42403864860535
1768,55.00000000000001,54.663413763046265,56.87057375907898,55.02060055732727,58.63656401634216
1769,40.0,39.19225633144379,40.88568389415741,40.92300236225128,30.5106520652771
1770,40.0,38.81025016307831,39.33630883693695,44.35063302516937,32.30571150779724
1771,78.75,35.08348762989044,79.58041429519653,85.42596101760864,59.34730768203735
1772,37.5,37.26531267166138,37.21831142902374,38.192129135131836,40.6383216381073
1773,25.0,23.948921263217926,22.57882058620453,37.32590079307556,37.33783662319183
1774,22.5,21.868526935577393,26.83730721473694,21.833206713199615,29.03164029121399
1775,75.0,73.93051981925964,70.6447184085846,83.42459201812744,79.99095320701599
1776,75.0,73.93051981925964,70.6447184085846,83.42459201812744,79.99095320701599
1777,72.5,75.21668076515198,69.21014785766602,70.86392641067505,78.80406975746155
1778,40.0,38.70313763618469,41.33942127227783,44.87735033035278,44.669172167778015
1779,40.0,38.70313763618469,41.33942127227783,44.87735033035278,44.669172167778015
1780,67.5,84.22762155532837,64.06309604644775,64.95079398155212,75.87378025054932
1781,30.0,29.800698161125183,31.214246153831482,32.71629810333252,40.017303824424744
1782,43.75,36.60697937011719,44.28720474243164,41.897523403167725,43.752577900886536
1783,83.75,82.91488289833069,78.89731526374817,65.63438177108765,81.53444528579712
1784,87.5,87.49819993972778,69.14416551589966,89.50448036193848,65.45096635818481
1785,77.5,80.98886013031006,50.50830841064453,58.6046040058136,71.52024507522583
1786,46.25,46.89050316810608,42.40685999393463,46.94986641407013,47.99845814704895
1787,40.0,39.014169573783875,36.28552556037903,37.68826723098755,42.6812469959259
1788,95.0,93.83220076560974,88.7796700000763,90.60375094413757,85.15680432319641
1789,75.0,64.74100947380066,77.30249762535095,63.859015703201294,73.84371161460876
1790,43.75,45.31938433647156,47.215065360069275,44.353145360946655,44.75682079792023
1791,17.5,23.052744567394257,16.245120763778687,16.158241033554077,15.050798654556274
1792,46.25,45.438721776008606,40.116435289382935,45.48753798007965,46.60490155220032
1793,41.25,41.85325503349304,45.722317695617676,39.13229703903198,42.65104830265045
1794,78.75,67.96393394470215,73.10665845870972,72.8943407535553,92.16066002845764
1795,78.75,67.96393394470215,73.10665845870972,72.8943407535553,92.16066002845764
1796,37.5,37.295299768447876,38.412415981292725,35.47629415988922,41.19851589202881
1797,37.5,29.770398139953613,40.42877554893494,37.09285259246826,37.23926544189453
1798,26.25,28.803536295890808,30.08567988872528,30.86593747138977,32.104095816612244
1799,56.25,51.19638442993164,42.79828667640686,44.053179025650024,43.47895681858063
1800,27.500000000000004,26.54745876789093,32.42561221122742,26.341426372528076,27.01748013496399
1801,36.25,44.375669956207275,27.985063195228577,52.58671045303345,25.145497918128967
1802,78.75,67.85858869552612,77.97302007675171,72.30671048164368,80.22856116294861
1803,78.75,67.85858869552612,77.97302007675171,72.30671048164368,80.22856116294861
1804,78.75,67.85858869552612,77.97302007675171,72.30671048164368,80.22856116294861
1805,78.75,67.85858869552612,77.97302007675171,72.30671048164368,80.22856116294861
1806,38.75,37.63989508152008,38.55709433555603,36.45928502082825,39.689087867736816
1807,62.5,62.35552430152893,61.490315198898315,62.993407249450684,65.0480568408966
1808,17.5,15.421901643276215,13.852906227111816,19.302715361118317,20.56978940963745
1809,48.75,48.79482984542847,46.9762921333313,53.40227484703064,47.339293360710144
1810,65.0,68.99757385253906,62.65649199485779,64.2185389995575,63.41243386268616
1811,98.75,98.92326593399048,97.74519801139832,95.31234502792358,91.80468320846558
1812,36.25,38.062360882759094,31.09438419342041,38.0399227142334,29.525795578956604
1813,37.5,39.93109464645386,38.63194286823273,38.28375041484833,36.33041977882385
1814,75.0,70.53966522216797,70.00678777694702,46.55444324016571,72.66066670417786
1815,67.5,67.66300797462463,64.2922043800354,61.27341985702515,45.569536089897156
1816,25.0,27.30991244316101,26.155591011047363,34.975674748420715,29.459649324417114
1817,72.5,66.25288724899292,71.52232527732849,74.1133987903595,68.719482421875
1818,27.500000000000004,55.94189763069153,30.89524507522583,27.452659606933594,32.38939642906189
1819,40.0,35.66040098667145,40.92145562171936,41.54265224933624,39.32580649852753
1820,62.5,58.42950940132141,61.70513033866882,68.29867959022522,65.74881672859192
1821,17.5,16.098231077194214,20.216330885887146,22.57058322429657,25.087010860443115
1822,47.5,45.10851800441742,53.13240885734558,45.88783383369446,49.17251467704773
1823,30.0,34.08500254154205,31.882068514823914,39.93090093135834,42.37276911735535
1824,43.75,43.72975528240204,43.93720030784607,42.97232627868652,49.61526691913605
1825,43.75,43.72975528240204,43.93720030784607,42.97232627868652,49.61526691913605
1826,67.5,71.3247001171112,66.18117094039917,60.276490449905396,45.45172154903412
1827,8.75,11.911047995090485,12.220525741577148,22.820131480693817,16.039960086345673
1828,45.0,44.191521406173706,44.31488811969757,42.12048649787903,44.85122561454773
1829,42.5,41.04022979736328,42.81654953956604,41.41276180744171,40.13708829879761
1830,76.25,76.14020109176636,68.99876594543457,76.61000490188599,60.91258525848389
1831,45.0,44.47224736213684,45.43404579162598,43.67400109767914,42.29129254817963
1832,68.75,61.813884973526,62.00042366981506,68.20120215415955,52.090686559677124
1833,40.0,39.4077867269516,41.50227606296539,37.40072250366211,38.15798461437225
1834,62.5,63.80622386932373,60.77831983566284,64.66466188430786,66.90964698791504
1835,43.75,45.20324766635895,46.1665004491806,44.98750567436218,38.595959544181824
1836,40.0,40.78603684902191,40.80047905445099,42.288243770599365,42.51092970371246
1837,30.0,35.945531725883484,30.06773591041565,24.388715624809265,38.78556787967682
1838,7.5,8.656390756368637,12.468361854553223,5.68060465157032,23.822593688964844
1839,76.25,68.37839484214783,77.54604816436768,76.03306770324707,77.12681889533997
1840,40.0,39.50387239456177,41.246676445007324,42.23690629005432,60.178160667419434
1841,30.0,29.65390980243683,35.4619562625885,30.08420765399933,30.249133706092834
1842,43.75,41.22689664363861,45.11686861515045,52.650558948516846,42.488446831703186
1843,81.25,78.8777232170105,76.7837643623352,87.69209384918213,76.77383422851562
1844,43.75,43.32975745201111,43.535804748535156,39.25687372684479,42.7973598241806
1845,30.0,36.36910319328308,30.99982440471649,33.831050992012024,34.54996347427368
1846,87.5,83.71505737304688,81.75269961357117,88.94966244697571,69.66835856437683
1847,52.5,57.32493996620178,51.84553265571594,39.441755414009094,52.04836130142212
1848,52.5,57.32493996620178,51.84553265571594,39.441755414009094,52.04836130142212
1849,85.0,89.52094912528992,86.86543703079224,81.65605068206787,90.24036526679993
1850,15.0,26.588445901870728,18.15074235200882,17.078590393066406,12.370815128087997
1851,30.0,18.70812475681305,35.84764301776886,32.53692388534546,27.940350770950317
1852,93.75,96.83637619018555,78.61016392707825,93.38739514350891,72.08567261695862
1853,38.75,33.788299560546875,30.142128467559814,40.9951388835907,34.6992164850235
1854,8.75,12.021829932928085,31.75906538963318,9.7250796854496,34.516650438308716
1855,50.0,47.20206260681152,49.009114503860474,41.151684522628784,46.45392596721649
1856,45.0,42.04252064228058,42.97320246696472,42.93660521507263,41.035762429237366
1857,40.0,40.287891030311584,36.383792757987976,40.29196500778198,42.71887540817261
1858,73.75,65.96563458442688,73.47298264503479,70.13484239578247,78.98246049880981
1859,67.5,69.68876123428345,63.449496030807495,61.35444641113281,64.04522657394409
1860,43.75,42.975813150405884,42.00908541679382,43.26602816581726,33.270248770713806
1861,37.5,38.55511248111725,40.30085206031799,28.574594855308533,30.601251125335693
1862,22.5,22.174403071403503,18.775907158851624,15.32197892665863,41.860732436180115
1863,30.0,28.456729650497437,32.113078236579895,27.561724185943604,27.370980381965637
1864,72.5,78.08043956756592,60.7802152633667,64.12699222564697,47.534164786338806
1865,12.5,18.23596954345703,24.072782695293427,13.308754563331604,17.47361868619919
1866,63.74999999999999,63.55859041213989,57.43457078933716,58.7013304233551,64.45138454437256
1867,43.75,43.82826089859009,40.77323079109192,34.27353799343109,34.47295129299164
1868,28.749999999999996,29.988104104995728,32.21796154975891,30.916601419448853,38.59567642211914
1869,28.749999999999996,29.988104104995728,32.21796154975891,30.916601419448853,38.59567642211914
1870,61.25000000000001,55.476951599121094,59.42054986953735,57.77263641357422,53.28652262687683
1871,36.25,40.01964032649994,34.52859818935394,35.35824418067932,38.05152475833893
1872,58.75,57.99940228462219,35.24387776851654,43.42748820781708,66.04589819908142
1873,61.25000000000001,58.668237924575806,36.7645800113678,69.47523355484009,44.62307393550873
1874,38.75,38.81106078624725,38.125038146972656,37.71103620529175,41.61132574081421
1875,25.0,29.446253180503845,25.494185090065002,33.23904871940613,30.101975798606873
1876,45.0,43.91898214817047,42.25363731384277,40.675848722457886,46.24106287956238
1877,30.0,27.773573994636536,42.01518893241882,34.490567445755005,35.495707392692566
1878,21.25,19.866663217544556,23.380011320114136,26.610183715820312,28.087475895881653
1879,66.25,60.657286643981934,66.1288857460022,64.94746208190918,71.36428952217102
1880,40.0,43.32726001739502,42.21995174884796,43.12827289104462,40.96277952194214
1881,40.0,43.32726001739502,42.21995174884796,43.12827289104462,40.96277952194214
1882,40.0,43.32726001739502,42.21995174884796,43.12827289104462,40.96277952194214
1883,30.0,33.358144760131836,33.372294902801514,30.87432086467743,29.602572321891785
1884,40.0,44.078198075294495,39.73352909088135,57.488083839416504,43.4249609708786
1885,36.25,34.934425354003906,36.91743612289429,35.952430963516235,31.774434447288513
1886,42.5,42.51073598861694,38.12518119812012,43.08673441410065,42.18096733093262
1887,72.5,72.90412783622742,70.61997056007385,75.82991123199463,66.45071506500244
1888,75.0,55.109548568725586,73.30951690673828,74.04899001121521,58.88134837150574
1889,43.75,44.648802280426025,40.84349274635315,42.464178800582886,38.491231203079224
1890,40.0,40.02336263656616,38.21502923965454,33.683258295059204,30.879831314086914
1891,82.5,81.92251324653625,78.14333438873291,77.41076350212097,74.93582963943481
1892,40.0,39.603713154792786,39.82422351837158,42.16492474079132,42.569366097450256
1893,51.24999999999999,46.982938051223755,54.144757986068726,48.929354548454285,44.091904163360596
1894,20.0,25.09927749633789,33.31299424171448,30.03438413143158,27.13427245616913
1895,42.5,42.41229295730591,38.823890686035156,42.31668412685394,46.29475772380829
1896,85.0,85.23199558258057,71.60648703575134,80.00640273094177,62.978750467300415
1897,62.5,44.48708891868591,62.35290169715881,61.081141233444214,62.555885314941406
1898,37.5,38.1516695022583,35.51539182662964,36.62041127681732,40.262433886528015
1899,47.5,46.048593521118164,45.39521038532257,63.355427980422974,45.44899761676788
1900,81.25,79.55396175384521,79.46985960006714,69.01882886886597,65.25785326957703
1901,38.75,47.44630455970764,36.38111054897308,37.747007608413696,30.692097544670105
1902,43.75,41.196492314338684,41.000863909721375,60.36648154258728,38.48036825656891
1903,6.25,16.799083352088928,5.4764557629823685,5.595310777425766,7.963719964027405
1904,66.25,61.262840032577515,61.724722385406494,68.11737418174744,72.09332585334778
1905,75.0,82.00091123580933,69.32969689369202,69.56006288528442,73.57723116874695
1906,65.0,56.126439571380615,63.783466815948486,72.03646898269653,66.12721681594849
1907,30.0,31.77337944507599,33.67233872413635,35.44774949550629,32.472482323646545
1908,37.5,37.932512164115906,44.38609480857849,36.314791440963745,40.9399688243866
1909,68.75,45.346611738204956,63.425177335739136,40.518271923065186,54.4671893119812
1910,67.5,65.96793532371521,62.733566761016846,65.33321142196655,71.9574511051178
1911,38.75,37.99010217189789,39.9027943611145,39.513325691223145,39.74643349647522
1912,38.75,37.99010217189789,39.9027943611145,39.513325691223145,39.74643349647522
1913,38.75,37.99010217189789,39.9027943611145,39.513325691223145,39.74643349647522
1914,92.5,92.61333346366882,87.7728819847107,87.37949728965759,82.85804986953735
1915,92.5,92.61333346366882,87.7728819847107,87.37949728965759,82.85804986953735
1916,60.0,56.51693940162659,60.30462980270386,56.31733536720276,57.851678133010864
1917,62.5,62.391459941864014,63.57894539833069,58.96041393280029,62.778449058532715
1918,40.0,40.17272889614105,37.99140155315399,37.360697984695435,39.14198577404022
1919,55.00000000000001,44.25210952758789,55.62285780906677,53.602343797683716,43.90747249126434
1920,62.5,65.55883884429932,60.230863094329834,46.71811759471893,46.69084548950195
1921,25.0,26.015064120292664,28.13519835472107,28.834864497184753,31.55522048473358
1922,68.75,70.33143639564514,66.6660487651825,69.99347805976868,65.05728960037231
1923,52.5,42.3847496509552,46.40578627586365,45.7422137260437,46.089303493499756
1924,26.25,28.39527726173401,24.560391902923584,23.767128586769104,21.074078977108
1925,70.0,69.11036968231201,67.89377927780151,68.52507591247559,52.47729420661926
1926,26.25,34.96980965137482,27.433854341506958,30.80676794052124,31.14480972290039
1927,43.75,44.22831833362579,45.34575939178467,43.77884566783905,35.524240136146545
1928,38.75,39.052847027778625,38.59274089336395,41.785916686058044,33.403968811035156
1929,36.25,38.30432891845703,37.18250393867493,56.73094391822815,39.94266390800476
1930,42.5,45.26278376579285,42.42413938045502,42.95990169048309,42.95583963394165
1931,48.75,43.446362018585205,52.390265464782715,39.24277722835541,51.561713218688965
1932,46.25,47.99419641494751,46.124184131622314,42.98838973045349,43.31870675086975
1933,81.25,80.18035292625427,57.75139927864075,84.7287654876709,66.67757034301758
1934,20.0,28.03589105606079,20.8366796374321,14.868117868900299,18.7132328748703
1935,15.0,10.792887955904007,19.28984820842743,23.751698434352875,19.11626309156418
1936,15.0,10.792887955904007,19.28984820842743,23.751698434352875,19.11626309156418
1937,42.5,57.91923403739929,41.610729694366455,43.3889776468277,45.2283650636673
1938,57.49999999999999,34.820374846458435,37.41590082645416,58.462709188461304,45.2092170715332
1939,68.75,65.38309454917908,67.73019433021545,45.431143045425415,59.219372272491455
1940,50.0,55.87366223335266,50.45103430747986,49.60898756980896,45.317116379737854
1941,50.0,55.87366223335266,50.45103430747986,49.60898756980896,45.317116379737854
1942,30.0,29.84074354171753,43.971091508865356,31.651920080184937,37.88926303386688
1943,30.0,35.39091944694519,30.91343641281128,31.788504123687744,44.514697790145874
1944,46.25,45.96503674983978,47.38723635673523,41.02211892604828,38.273975253105164
1945,57.49999999999999,52.05214023590088,55.583131313323975,57.73998498916626,61.352598667144775
1946,36.25,37.03250288963318,37.763407826423645,40.00811278820038,30.356064438819885
1947,36.25,37.03250288963318,37.763407826423645,40.00811278820038,30.356064438819885
1948,36.25,37.03250288963318,37.763407826423645,40.00811278820038,30.356064438819885
1949,37.5,36.332106590270996,38.65606188774109,39.021193981170654,35.155653953552246
1950,30.0,29.34119701385498,33.63786339759827,29.41349148750305,36.94562315940857
1951,67.5,63.51549029350281,63.5763943195343,65.32983183860779,51.90644860267639
1952,37.5,35.35142242908478,38.369449973106384,35.79496145248413,42.218661308288574
1953,37.5,35.35142242908478,38.369449973106384,35.79496145248413,42.218661308288574
1954,51.24999999999999,51.73470973968506,49.19252097606659,54.24209237098694,57.678407430648804
1955,10.0,11.593043804168701,12.269352376461029,9.677362442016602,3.1473949551582336
1956,45.0,44.045490026474,46.05921506881714,43.51945519447327,49.08634424209595
1957,21.25,24.037891626358032,20.050044357776642,16.306237876415253,23.38734120130539
1958,56.25,59.85131859779358,37.9558801651001,58.40095281600952,42.74778366088867
1959,52.5,58.864790201187134,42.414391040802,55.65877556800842,44.463932514190674
1960,65.0,57.141512632369995,72.07516431808472,61.249715089797974,65.06630182266235
1961,22.5,21.585693955421448,29.494190216064453,21.742965281009674,22.74474799633026
1962,70.0,64.94368314743042,71.04076147079468,70.01147866249084,76.4664888381958
1963,30.0,33.40476751327515,35.66330075263977,27.58001983165741,31.779110431671143
1964,43.75,40.62058925628662,42.47748255729675,34.52584743499756,44.787293672561646
1965,68.75,72.4291980266571,70.23467421531677,59.029972553253174,55.88064789772034
1966,21.25,21.70775532722473,37.68547773361206,16.785067319869995,22.520431876182556
1967,36.25,30.891284346580505,35.89381277561188,38.51104378700256,38.3590966463089
1968,37.5,41.557490825653076,38.90772759914398,56.279247999191284,39.26762640476227
1969,65.0,70.29240131378174,63.817840814590454,62.35886216163635,52.10649371147156
1970,76.25,79.58207726478577,79.74106669425964,74.3628203868866,71.2431013584137
1971,70.0,69.49557065963745,66.92790985107422,74.19767379760742,70.36396861076355
1972,43.75,44.76074576377869,45.890673995018005,41.54940843582153,35.4347825050354
1973,63.74999999999999,47.46003746986389,64.90220427513123,40.21954536437988,66.47418737411499
1974,37.5,35.907405614852905,39.50890302658081,36.196357011795044,43.18936467170715
1975,83.75,80.13688921928406,80.55065274238586,84.69942212104797,73.45093488693237
1976,61.25000000000001,60.026395320892334,31.158679723739624,66.31020903587341,61.872488260269165
1977,20.0,19.985075294971466,20.775626599788666,13.373276591300964,29.96273636817932
1978,42.5,51.625895500183105,40.248504281044006,41.33521318435669,41.9399619102478
1979,88.75,91.0023033618927,84.71442461013794,89.91391062736511,83.92884135246277
1980,81.25,79.53487634658813,78.81175875663757,80.35722374916077,44.865670800209045
1981,40.0,43.34861934185028,39.26093578338623,39.02917504310608,39.74088728427887
1982,42.5,41.44275188446045,40.68610072135925,41.94495975971222,45.386192202568054
1983,78.75,77.88360118865967,65.4085636138916,78.5750150680542,69.48635578155518
1984,87.5,85.57738065719604,85.03497838973999,95.04509568214417,74.39108490943909
1985,51.24999999999999,44.098782539367676,49.54175353050232,47.26476967334747,42.52981245517731
1986,93.75,92.88462996482849,89.83476758003235,92.3710823059082,88.55201005935669
1987,30.0,26.7337828874588,30.370187759399414,26.821014285087585,33.506110310554504
1988,65.0,60.721635818481445,48.00429344177246,67.02603101730347,46.47817611694336
1989,27.500000000000004,29.036611318588257,29.895085096359253,30.7546466588974,29.98098134994507
1990,62.5,60.32968759536743,60.33346652984619,66.07575416564941,62.76240944862366
1991,63.74999999999999,59.832531213760376,65.61272144317627,60.27071475982666,68.66358518600464
1992,12.5,15.709373354911804,14.803104102611542,12.316776812076569,6.187597289681435
1993,77.5,79.006028175354,75.71194767951965,71.08752727508545,65.38127660751343
1994,50.0,50.20290017127991,49.44024682044983,47.24869132041931,56.89392685890198
1995,38.75,37.201520800590515,35.94377338886261,40.454840660095215,40.03188610076904
1996,38.75,37.201520800590515,35.94377338886261,40.454840660095215,40.03188610076904
1997,67.5,70.98055481910706,70.61973810195923,69.6337878704071,65.01010656356812
1998,68.75,61.971837282180786,69.05579566955566,62.05959916114807,66.30985736846924
1999,46.25,45.90954780578613,46.69772386550903,61.848247051239014,39.33380842208862
2000,12.5,12.637843191623688,28.34790050983429,25.196197628974915,32.7043890953064
2001,71.25,60.046130418777466,70.45426368713379,74.6043860912323,59.26230549812317
2002,38.75,39.40885066986084,39.91627395153046,33.43758285045624,57.90127515792847
2003,65.0,58.48705768585205,62.863826751708984,60.44410467147827,61.82236075401306
2004,25.0,26.782765984535217,29.372772574424744,28.829610347747803,28.903675079345703
2005,81.25,62.05068826675415,78.43134999275208,76.68631076812744,55.798083543777466
2006,36.25,36.13809645175934,38.98757994174957,36.69658899307251,41.484129428863525
2007,6.25,6.523940712213516,8.190872520208359,22.542960941791534,3.827822580933571
2008,83.75,79.33775782585144,85.80425381660461,79.5810341835022,78.49255800247192
2009,11.25,25.77594220638275,13.997015357017517,12.419264018535614,25.872167944908142
2010,50.0,53.77030968666077,49.214693903923035,49.08055663108826,47.31268882751465
2011,97.5,95.7251787185669,96.4323341846466,91.66591167449951,87.23679184913635
2012,43.75,40.82885980606079,42.249298095703125,45.252713561058044,31.57329261302948
